id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,metodo_pago,canal_venta,total_venta,mes,dia_semana,trimestre,tiene_devolucion,region,segmento,categoria,precio_lista,proveedor,descuento_relativo
896,2024-10-16,8,69,1,253460.0,Tarjeta Débito,Tienda Física,253460.0,10,2,4,0,Metropolitana,Regular,Deportes,308309.0,ProvB,0.1779026885365007
897,2024-10-16,200,165,17,81800.0,Tarjeta Crédito,App,1390600.0,10,2,4,0,O'Higgins,VIP,Belleza,493333.0,ProvF,0.8341890771547819
898,2024-10-17,87,49,17,329393.0,Efectivo,App,5599681.0,10,3,4,1,Maule,Regular,Belleza,369211.0,ProvB,0.10784619093147278
899,2024-10-18,43,,11,498877.0,Tarjeta Débito,App,5487647.0,10,4,4,0,O'Higgins,VIP,Belleza,,ProvF,
900,2024-10-18,109,162,3,226418.0,Tarjeta Débito,App,679254.0,10,4,4,0,O'Higgins,Nuevo,Alimentos,353415.0,ProvF,0.35934241613966583
901,2024-10-19,152,109,15,178010.0,Tarjeta Débito,Tienda Física,2670150.0,10,5,4,1,Coquimbo,Regular,Belleza,401937.0,ProvA,0.5571196481040561
903,2024-10-21,133,53,16,58458.0,Transferencia,App,935328.0,10,0,4,0,Araucanía,Regular,Belleza,124618.0,ProvF,0.5309024378500699
904,2024-10-21,148,123,9,441754.0,Tarjeta Débito,,3975786.0,10,0,4,0,O'Higgins,Nuevo,Belleza,377517.0,ProvE,-0.17015657573036447
907,2024-10-24,228,131,9,330185.0,Webpay,Marketplace,2971665.0,10,3,4,0,Biobío,VIP,Hogar,6408.0,ProvD,-1.0
908,2024-10-24,139,42,19,221575.0,Tarjeta Crédito,Web,4209925.0,10,3,4,1,Maule,Regular,Belleza,79062.0,ProvB,-1.0
910,2024-10-26,28,160,19,31662.0,Tarjeta Débito,Tienda Física,601578.0,10,5,4,0,Coquimbo,VIP,Hogar,37309.0,ProvE,0.15135758128065613
911,2024-10-26,51,,9,407048.0,Tarjeta Débito,Marketplace,3663432.0,10,5,4,0,Valparaíso,Nuevo,Belleza,,ProvF,
913,2024-10-28,261,85,14,324734.0,Webpay,Web,4546276.0,10,0,4,0,Metropolitana,Nuevo,Belleza,322001.0,ProvA,-0.008487551280896644
914,2024-10-29,8,174,19,477328.0,Tarjeta Débito,Marketplace,9069232.0,10,1,4,0,Metropolitana,Regular,Deportes,388796.0,ProvB,-0.22770810399283944
915,2024-10-29,138,127,19,76565.0,Efectivo,Tienda Física,1454735.0,10,1,4,0,Biobío,Regular,Belleza,413402.0,ProvF,0.814792865056289
916,2024-10-30,38,21,2,239231.0,Transferencia,App,478462.0,10,2,4,0,Araucanía,VIP,Belleza,108695.0,ProvE,-1.0
917,2024-10-31,111,44,9,301302.0,Transferencia,Tienda Física,2711718.0,10,3,4,0,Araucanía,Nuevo,Belleza,275064.0,ProvF,-0.09538870953668964
919,2024-11-01,223,103,15,201329.0,Webpay,Marketplace,3019935.0,11,4,4,0,Biobío,VIP,Deportes,141646.0,ProvA,-0.421353232706889
920,2024-11-02,136,68,3,169704.0,Tarjeta Débito,Marketplace,509112.0,11,5,4,0,Los Lagos,Nuevo,Deportes,199854.0,ProvF,0.15086012789336214
921,2024-11-03,256,129,11,64285.0,Webpay,Marketplace,707135.0,11,6,4,0,O'Higgins,Nuevo,Hogar,447866.0,ProvF,0.8564637637150397
922,2024-11-04,49,92,14,196479.0,Efectivo,Marketplace,2750706.0,11,0,4,0,Valparaíso,Nuevo,Belleza,98700.0,ProvB,-0.9906686930091185
923,2024-11-04,292,191,8,82168.0,Webpay,App,657344.0,11,0,4,0,O'Higgins,Regular,Belleza,434431.0,ProvB,0.8108606430019957
924,2024-11-05,78,24,18,367448.0,Tarjeta Débito,App,6614064.0,11,1,4,0,Biobío,Nuevo,Deportes,26789.0,ProvB,-1.0
927,2024-11-07,217,111,2,276631.0,Transferencia,Web,553262.0,11,3,4,0,Valparaíso,Nuevo,Ropa,89542.0,ProvC,-1.0
928,2024-11-08,119,98,8,298020.0,Tarjeta Débito,Web,2384160.0,11,4,4,0,Los Lagos,Regular,Belleza,36523.0,ProvD,-1.0
929,2024-11-09,190,139,6,436085.0,Tarjeta Débito,Marketplace,2616510.0,11,5,4,0,Coquimbo,Regular,Belleza,224774.0,ProvC,-0.9401042825237794
930,2024-11-09,255,179,12,288914.0,Tarjeta Débito,Web,3466968.0,11,5,4,0,O'Higgins,Nuevo,Belleza,246820.0,ProvC,-0.17054533668260272
931,2024-11-10,266,17,15,173395.0,Efectivo,Tienda Física,2600925.0,11,6,4,0,Metropolitana,Nuevo,Belleza,180735.0,ProvA,0.04061194566630703
933,2024-11-12,164,82,4,270599.0,Webpay,App,1082396.0,11,1,4,0,Metropolitana,Regular,Ropa,470175.0,ProvF,0.42447173924602544
934,2024-11-12,140,104,15,40561.0,Tarjeta Crédito,App,608415.0,11,1,4,0,Maule,Nuevo,Belleza,59964.0,ProvE,0.3235774798212261
937,2024-11-14,181,165,18,198760.0,Transferencia,Marketplace,3577680.0,11,3,4,0,Metropolitana,Premium,Belleza,493333.0,ProvF,0.5971078358836729
938,2024-11-15,160,85,2,148867.0,Tarjeta Débito,Marketplace,297734.0,11,4,4,0,Araucanía,Premium,Belleza,322001.0,ProvA,0.5376815599951553
939,2024-11-16,288,8,13,72591.0,Webpay,Marketplace,943683.0,11,5,4,0,Araucanía,Nuevo,Belleza,289562.0,ProvC,0.7493075748889703
940,2024-11-17,288,28,13,76571.0,Transferencia,Web,995423.0,11,6,4,0,Araucanía,Nuevo,Belleza,363320.0,ProvE,0.7892463943630958
941,2024-11-17,226,5,15,216953.0,Tarjeta Débito,App,3254295.0,11,6,4,0,Metropolitana,VIP,Hogar,169660.0,ProvB,-0.2787516208888365
942,2024-11-18,,145,10,298244.0,Transferencia,Web,2982440.0,11,0,4,0,O'Higgins,Nuevo,Belleza,395019.0,ProvD,0.24498821575671043
943,2024-11-19,10,101,3,41227.0,Tarjeta Crédito,App,123681.0,11,1,4,0,O'Higgins,Nuevo,Belleza,12613.0,ProvB,-1.0
946,2024-11-21,183,147,14,293725.0,Webpay,Web,4112150.0,11,3,4,0,Los Lagos,Regular,Belleza,247716.0,ProvD,-0.18573285536662953
947,2024-11-22,153,,8,414391.0,Tarjeta Crédito,Marketplace,3315128.0,11,4,4,0,Los Lagos,VIP,Belleza,,ProvF,
949,2024-11-23,114,117,11,238943.0,Tarjeta Crédito,Marketplace,2628373.0,11,5,4,0,Metropolitana,Regular,Belleza,388430.0,ProvB,0.38484926498983085
950,2024-11-24,278,98,11,315416.0,Webpay,,3469576.0,11,6,4,0,Araucanía,Nuevo,Belleza,36523.0,ProvD,-1.0
952,2024-11-25,172,54,2,391951.0,Webpay,Marketplace,783902.0,11,0,4,0,Maule,Premium,Alimentos,178630.0,ProvC,-1.0
953,2024-11-26,288,173,17,139258.0,Transferencia,App,2367386.0,11,1,4,0,Araucanía,Nuevo,Belleza,,ProvF,
955,2024-11-28,113,140,2,63049.0,Transferencia,App,126098.0,11,3,4,0,Valparaíso,Regular,Deportes,147312.0,ProvE,0.5720036385358966
957,2024-11-29,32,139,16,485499.0,Transferencia,Web,7767984.0,11,4,4,0,Metropolitana,Premium,Belleza,224774.0,ProvC,-1.0
958,2024-11-30,222,5,4,89400.0,Tarjeta Débito,Web,357600.0,11,5,4,0,Metropolitana,Premium,Hogar,169660.0,ProvB,0.4730637746080396
960,2024-12-01,39,20,9,21102.0,Efectivo,Web,189918.0,12,6,4,0,Araucanía,Nuevo,Deportes,385227.0,ProvC,0.9452219081217048
961,2024-12-02,268,169,5,203306.0,Tarjeta Débito,Tienda Física,1016530.0,12,0,4,0,O'Higgins,Nuevo,Belleza,473677.0,ProvA,0.5707919109435332
962,2024-12-03,233,46,16,258625.0,Transferencia,Tienda Física,4138000.0,12,1,4,0,Biobío,Premium,Deportes,330438.0,ProvE,0.21732669971371332
963,2024-12-03,18,12,13,290742.0,Efectivo,Marketplace,3779646.0,12,1,4,1,Metropolitana,VIP,Hogar,143984.0,ProvA,-1.0
964,2024-12-04,149,70,7,468033.0,Efectivo,Web,3276231.0,12,2,4,0,Coquimbo,Premium,Belleza,317912.0,ProvE,-0.472209290621304
965,2024-12-05,149,17,17,336453.0,Tarjeta Débito,App,5719701.0,12,3,4,0,Coquimbo,Premium,Belleza,180735.0,ProvA,-0.8615818740144411
966,2024-12-06,126,115,3,241158.0,Webpay,Web,723474.0,12,4,4,0,Araucanía,Premium,Deportes,321567.0,ProvF,0.2500536435641717
968,2024-12-07,135,154,19,475316.0,Efectivo,Web,9031004.0,12,5,4,1,Biobío,Premium,Hogar,72353.0,ProvF,-1.0
969,2024-12-08,151,48,12,12011.0,Tarjeta Débito,Tienda Física,144132.0,12,6,4,0,O'Higgins,Regular,Deportes,477478.0,ProvA,0.9748449143206598
970,2024-12-09,236,108,7,491278.0,Webpay,Marketplace,3438946.0,12,0,4,1,Metropolitana,Nuevo,Ropa,367800.0,ProvB,-0.3357205002718869
971,2024-12-09,224,52,9,43980.0,Tarjeta Débito,Marketplace,395820.0,12,0,4,0,Los Lagos,Premium,Hogar,210380.0,ProvF,0.7909497100484837
972,2024-12-10,203,96,6,407379.0,Tarjeta Débito,Marketplace,2444274.0,12,1,4,1,Los Lagos,Premium,Belleza,48127.0,ProvA,-1.0
973,2024-12-11,256,70,17,140887.0,Efectivo,Tienda Física,2395079.0,12,2,4,1,O'Higgins,Nuevo,Belleza,317912.0,ProvE,0.5568364830519137
974,2024-12-12,86,183,16,66958.0,Tarjeta Débito,Web,1071328.0,12,3,4,0,Coquimbo,VIP,Belleza,60290.0,ProvF,-0.11059877259910433
975,2024-12-12,150,102,3,220488.0,Tarjeta Crédito,Web,661464.0,12,3,4,0,O'Higgins,Nuevo,Belleza,407420.0,ProvC,0.4588189092337146
976,2024-12-13,235,75,4,322334.0,Webpay,App,1289336.0,12,4,4,0,Biobío,Nuevo,Belleza,428388.0,ProvC,0.2475652912780003
977,2024-12-14,22,161,10,191095.0,Webpay,Tienda Física,1910950.0,12,5,4,1,Biobío,Regular,Belleza,411108.0,ProvD,0.5351708066979967
978,2024-12-14,285,190,5,28228.0,Webpay,App,141140.0,12,5,4,0,O'Higgins,Nuevo,Alimentos,143570.0,ProvD,0.8033851083095355
979,2024-12-15,269,151,10,300131.0,Transferencia,Marketplace,3001310.0,12,6,4,0,O'Higgins,Nuevo,Deportes,443964.0,ProvF,0.32397446639817645
980,2024-12-16,258,143,12,451299.0,Tarjeta Débito,Web,5415588.0,12,0,4,0,Maule,Premium,Deportes,376435.0,ProvB,-0.19887630002523676
981,2024-12-17,29,155,10,192224.0,Efectivo,Tienda Física,1922240.0,12,1,4,1,Araucanía,Nuevo,Belleza,271278.5,ProvA,0.29141454261948513
982,2024-12-17,213,192,13,108950.0,Webpay,App,1416350.0,12,1,4,1,O'Higgins,VIP,Alimentos,112574.0,ProvE,0.032192158047151205
983,2024-12-18,283,179,11,221846.0,Tarjeta Crédito,App,2440306.0,12,2,4,0,Coquimbo,Nuevo,Belleza,246820.0,ProvC,0.10118304837533425
985,2024-12-20,95,82,8,410423.0,Tarjeta Débito,Web,3283384.0,12,4,4,0,Biobío,Nuevo,Ropa,470175.0,ProvF,0.12708459616100387
986,2024-12-20,88,92,8,413344.0,Tarjeta Débito,Web,3306752.0,12,4,4,0,Los Lagos,Regular,Belleza,98700.0,ProvB,-1.0
987,2024-12-21,44,179,8,294412.0,Efectivo,Web,2355296.0,12,5,4,0,Valparaíso,Regular,Belleza,246820.0,ProvC,-0.19282067903735517
989,2024-12-22,171,4,2,400092.0,Efectivo,Web,800184.0,12,6,4,1,Maule,Nuevo,Belleza,271278.5,ProvE,-0.4748385883879482
990,2024-12-23,189,135,12,277789.0,Webpay,Tienda Física,3333468.0,12,0,4,0,O'Higgins,Regular,Alimentos,475081.0,ProvF,0.4152807626488957
991,2024-12-24,184,109,10,413140.0,Tarjeta Crédito,App,4131400.0,12,1,4,1,Valparaíso,Premium,Belleza,401937.0,ProvA,-0.02787252728661457
992,2024-12-25,3,163,12,316098.0,Efectivo,App,3793176.0,12,2,4,0,O'Higgins,Regular,Ropa,41593.0,ProvF,-1.0
993,2024-12-25,191,48,-55,392418.0,Transferencia,Marketplace,-21582990.0,12,2,4,0,O'Higgins,Regular,Deportes,477478.0,ProvA,0.17814433335148425
994,2024-12-26,118,73,15,299683.0,Efectivo,Web,4495245.0,12,3,4,0,Los Lagos,Regular,Deportes,321567.0,ProvC,0.0680542468599079
995,2024-12-27,19,72,16,207656.0,Tarjeta Débito,,3322496.0,12,4,4,0,O'Higgins,Nuevo,Belleza,187932.0,ProvF,-0.10495285528808293
996,2024-12-28,23,116,17,479015.0,Webpay,Web,8143255.0,12,5,4,0,Metropolitana,Regular,Alimentos,186637.0,ProvD,-1.0
998,2024-12-29,295,81,18,302940.0,Webpay,App,5452920.0,12,6,4,1,Biobío,Regular,Deportes,293302.0,ProvB,-0.03286032826233711
999,2024-12-30,108,81,12,111023.0,Webpay,Web,1332276.0,12,0,4,0,O'Higgins,Regular,Deportes,293302.0,ProvB,0.6214720663343585
1000,2024-12-31,281,113,19,313200.0,Webpay,App,5950800.0,12,1,4,0,Biobío,VIP,Deportes,403611.0,ProvA,0.22400529222444385
